idx,sensor_id,measured_at,temperature,humidity
2139,1,2025-04-30 12:37:34,27,35
2140,2,2025-04-30 12:37:34,25,23
2141,1,2025-04-30 12:37:35,27,35
2142,2,2025-04-30 12:37:35,25,23
2143,1,2025-04-30 12:37:36,27,35
2144,2,2025-04-30 12:37:36,25,23
2145,1,2025-04-30 12:37:37,27,35
2146,2,2025-04-30 12:37:37,25,23
2147,1,2025-04-30 12:37:38,27,34
2148,2,2025-04-30 12:37:38,25,23
2149,1,2025-04-30 12:37:39,27,34
2150,2,2025-04-30 12:37:39,25,23
2151,1,2025-04-30 12:37:40,27,34
2152,2,2025-04-30 12:37:40,25,23
2153,1,2025-04-30 12:37:41,27,34
2154,2,2025-04-30 12:37:41,25,23
2155,1,2025-04-30 12:37:42,27,34
2156,2,2025-04-30 12:37:42,25,23
2157,1,2025-04-30 12:37:43,27,34
2158,2,2025-04-30 12:37:43,25,23
2159,1,2025-04-30 12:37:44,27,34
2160,2,2025-04-30 12:37:44,25,23
2161,1,2025-04-30 12:37:45,27,34
2162,2,2025-04-30 12:37:45,25,23
2163,1,2025-04-30 12:37:46,27,34
2164,2,2025-04-30 12:37:46,25,23
2165,1,2025-04-30 12:37:47,27,34
2166,2,2025-04-30 12:37:47,25,23
2167,1,2025-04-30 12:37:48,27,34
2168,2,2025-04-30 12:37:48,25,23
2169,1,2025-04-30 12:37:49,27,34
2170,2,2025-04-30 12:37:49,25,23
2171,1,2025-04-30 12:37:50,27,34
2172,2,2025-04-30 12:37:50,25,23
2173,1,2025-04-30 12:37:51,27,34
2174,2,2025-04-30 12:37:51,25,23
2175,1,2025-04-30 12:37:52,27,34
2176,2,2025-04-30 12:37:52,25,23
2177,1,2025-04-30 12:37:53,27,34
2178,2,2025-04-30 12:37:53,25,23
2179,1,2025-04-30 12:37:54,27,34
2180,2,2025-04-30 12:37:54,25,23
2181,1,2025-04-30 12:37:55,27,34
2182,2,2025-04-30 12:37:55,25,23
2183,1,2025-04-30 12:37:56,27,34
2184,2,2025-04-30 12:37:56,25,23
2185,1,2025-04-30 12:37:57,27,34
2186,2,2025-04-30 12:37:57,25,23
2187,1,2025-04-30 12:37:58,27,34
2188,2,2025-04-30 12:37:58,25,23
2189,1,2025-04-30 12:37:59,27,34
2190,2,2025-04-30 12:37:59,25,23
2191,1,2025-04-30 12:38:00,27,33
2192,2,2025-04-30 12:38:00,25,22
2193,1,2025-04-30 12:38:01,27,33
2194,2,2025-04-30 12:38:01,25,22
2195,1,2025-04-30 12:38:02,27,33
2196,2,2025-04-30 12:38:02,25,22
2197,1,2025-04-30 12:38:03,27,33
2198,2,2025-04-30 12:38:03,25,22
2199,1,2025-04-30 12:38:04,27,33
2200,2,2025-04-30 12:38:04,25,22
2201,1,2025-04-30 12:38:05,27,33
2202,2,2025-04-30 12:38:05,25,22
2203,1,2025-04-30 12:38:06,27,33
2204,2,2025-04-30 12:38:06,25,22
2205,1,2025-04-30 12:38:07,27,33
2206,2,2025-04-30 12:38:07,25,22
2207,1,2025-04-30 12:38:08,27,33
2208,2,2025-04-30 12:38:08,25,22
2209,1,2025-04-30 12:38:09,27,33
2210,2,2025-04-30 12:38:09,25,22
2211,1,2025-04-30 12:38:10,27,33
2212,2,2025-04-30 12:38:10,25,21
2213,1,2025-04-30 12:38:11,27,33
2214,2,2025-04-30 12:38:11,25,21
2215,1,2025-04-30 12:38:12,27,33
2216,2,2025-04-30 12:38:12,25,21
2217,1,2025-04-30 12:38:13,27,32
2218,2,2025-04-30 12:38:13,25,21
2219,1,2025-04-30 12:38:14,27,32
2220,2,2025-04-30 12:38:14,25,21
2221,1,2025-04-30 12:38:15,26,32
2222,2,2025-04-30 12:38:15,25,21
2223,1,2025-04-30 12:38:16,26,32
2224,2,2025-04-30 12:38:16,25,21
2225,1,2025-04-30 12:38:17,26,32
2226,2,2025-04-30 12:38:17,25,21
2227,1,2025-04-30 12:38:18,26,32
2228,2,2025-04-30 12:38:18,25,21
2229,1,2025-04-30 12:38:19,26,32
2230,2,2025-04-30 12:38:19,25,21
2231,1,2025-04-30 12:38:20,26,32
2232,2,2025-04-30 12:38:20,25,21
2233,1,2025-04-30 12:38:21,26,32
2234,2,2025-04-30 12:38:21,25,21
2235,1,2025-04-30 12:38:22,26,32
2236,2,2025-04-30 12:38:22,25,21
2237,1,2025-04-30 12:38:23,26,32
2238,2,2025-04-30 12:38:23,25,21
2239,1,2025-04-30 12:38:24,26,32
2240,2,2025-04-30 12:38:24,25,21
2241,1,2025-04-30 12:38:25,26,32
2242,2,2025-04-30 12:38:25,25,21
2243,1,2025-04-30 12:38:26,26,32
2244,2,2025-04-30 12:38:26,25,21
2245,1,2025-04-30 12:38:27,26,32
2246,2,2025-04-30 12:38:27,25,21
2247,1,2025-04-30 12:38:28,26,32
2248,2,2025-04-30 12:38:28,25,21
2249,1,2025-04-30 12:38:29,26,32
2250,2,2025-04-30 12:38:29,25,21
2251,1,2025-04-30 12:38:30,26,32
2252,2,2025-04-30 12:38:30,25,21
2253,1,2025-04-30 12:38:31,26,32
2254,2,2025-04-30 12:38:31,25,21
2255,1,2025-04-30 12:38:32,26,32
2256,2,2025-04-30 12:38:32,25,21
2257,1,2025-04-30 12:38:33,26,32
2258,2,2025-04-30 12:38:33,25,21
2259,1,2025-04-30 12:38:34,26,32
2260,2,2025-04-30 12:38:34,25,21
2261,1,2025-04-30 12:38:35,26,32
2262,2,2025-04-30 12:38:35,25,21
2263,1,2025-04-30 12:38:36,26,32
2264,2,2025-04-30 12:38:36,25,21
2265,1,2025-04-30 12:38:37,26,32
2266,2,2025-04-30 12:38:37,25,21
2267,1,2025-04-30 12:38:38,26,32
2268,2,2025-04-30 12:38:38,25,21
2269,1,2025-04-30 12:38:40,26,32
2270,2,2025-04-30 12:38:40,25,21
2271,1,2025-04-30 12:38:41,26,32
2272,2,2025-04-30 12:38:41,25,21
2273,1,2025-04-30 12:38:42,26,32
2274,2,2025-04-30 12:38:42,25,21
2275,1,2025-04-30 12:38:43,26,32
2276,2,2025-04-30 12:38:43,25,21
2277,1,2025-04-30 12:38:44,26,32
2278,2,2025-04-30 12:38:44,25,21
2279,1,2025-04-30 12:38:45,26,32
2280,2,2025-04-30 12:38:45,25,21
2281,1,2025-04-30 12:38:46,26,32
2282,2,2025-04-30 12:38:46,25,21
2283,1,2025-04-30 12:38:47,26,32
2284,2,2025-04-30 12:38:47,25,21
2285,1,2025-04-30 12:38:48,26,32
2286,2,2025-04-30 12:38:48,25,21
2287,1,2025-04-30 12:38:49,26,32
2288,2,2025-04-30 12:38:49,25,21
2289,1,2025-04-30 12:38:50,26,32
2290,2,2025-04-30 12:38:50,25,21
2291,1,2025-04-30 12:38:51,26,32
2292,2,2025-04-30 12:38:51,25,21
2293,1,2025-04-30 12:38:52,26,32
2294,2,2025-04-30 12:38:52,25,21
2295,1,2025-04-30 12:38:53,26,32
2296,2,2025-04-30 12:38:53,25,21
2297,1,2025-04-30 12:38:54,26,32
2298,2,2025-04-30 12:38:54,25,21
2299,1,2025-04-30 12:38:55,26,32
2300,2,2025-04-30 12:38:55,25,21
2301,1,2025-04-30 12:38:56,26,32
2302,2,2025-04-30 12:38:56,25,21
2303,1,2025-04-30 12:38:57,26,32
2304,2,2025-04-30 12:38:57,25,21
2305,1,2025-04-30 12:38:58,26,32
2306,2,2025-04-30 12:38:58,25,21
2307,1,2025-04-30 12:38:59,26,32
2308,2,2025-04-30 12:38:59,25,21
2309,1,2025-04-30 12:39:00,26,33
2310,2,2025-04-30 12:39:00,25,21
2311,1,2025-04-30 12:39:01,26,33
2312,2,2025-04-30 12:39:01,25,21
2313,1,2025-04-30 12:39:02,26,33
2314,2,2025-04-30 12:39:02,25,21
2315,1,2025-04-30 12:39:03,26,33
2316,2,2025-04-30 12:39:03,25,21
2317,1,2025-04-30 12:39:04,26,33
2318,2,2025-04-30 12:39:04,25,21
2319,1,2025-04-30 12:39:05,26,33
2320,2,2025-04-30 12:39:05,25,21
2321,1,2025-04-30 12:39:06,26,33
2322,2,2025-04-30 12:39:06,25,21
2323,1,2025-04-30 12:39:07,26,33
2324,2,2025-04-30 12:39:07,25,21
2325,1,2025-04-30 12:39:08,26,33
2326,2,2025-04-30 12:39:08,25,21
2327,1,2025-04-30 12:39:09,26,33
2328,2,2025-04-30 12:39:09,25,21
2329,1,2025-04-30 12:39:10,26,33
2330,2,2025-04-30 12:39:10,25,21
2331,1,2025-04-30 12:39:11,26,33
2332,2,2025-04-30 12:39:11,25,21
2333,1,2025-04-30 12:39:12,26,33
2334,2,2025-04-30 12:39:12,25,21
2335,1,2025-04-30 12:39:13,26,33
2336,2,2025-04-30 12:39:13,25,21
2337,1,2025-04-30 12:39:14,26,33
2338,2,2025-04-30 12:39:14,25,21
2339,1,2025-04-30 12:39:15,26,32
2340,2,2025-04-30 12:39:15,25,21
2341,1,2025-04-30 12:39:16,26,32
2342,2,2025-04-30 12:39:16,25,21
2343,1,2025-04-30 12:39:17,26,32
2344,2,2025-04-30 12:39:17,25,21
2345,1,2025-04-30 12:39:18,26,32
2346,2,2025-04-30 12:39:18,25,21
2347,1,2025-04-30 12:39:19,26,32
2348,2,2025-04-30 12:39:19,25,21
2349,1,2025-04-30 12:39:20,26,32
2350,2,2025-04-30 12:39:20,25,21
2351,1,2025-04-30 12:39:21,26,32
2352,2,2025-04-30 12:39:21,25,21
2353,1,2025-04-30 12:39:22,26,32
2354,2,2025-04-30 12:39:22,25,21
2355,1,2025-04-30 12:39:23,26,32
2356,2,2025-04-30 12:39:23,25,21
2357,1,2025-04-30 12:39:24,26,32
2358,2,2025-04-30 12:39:24,25,21
2359,1,2025-04-30 12:39:25,26,32
2360,2,2025-04-30 12:39:25,25,21
2361,1,2025-04-30 12:39:26,26,32
2362,2,2025-04-30 12:39:26,25,21
2363,1,2025-04-30 12:39:27,26,32
2364,2,2025-04-30 12:39:27,25,21
2365,1,2025-04-30 12:39:28,26,32
2366,2,2025-04-30 12:39:28,25,21
2367,1,2025-04-30 12:39:29,26,32
2368,2,2025-04-30 12:39:29,25,21
2369,1,2025-04-30 12:39:30,26,32
2370,2,2025-04-30 12:39:30,25,21
2371,1,2025-04-30 12:39:31,26,32
2372,2,2025-04-30 12:39:31,25,21
2373,1,2025-04-30 12:39:32,26,32
2374,2,2025-04-30 12:39:32,25,21
2375,1,2025-04-30 12:39:33,26,32
2376,2,2025-04-30 12:39:33,25,22
2377,1,2025-04-30 12:39:34,26,32
2378,2,2025-04-30 12:39:34,25,22
2379,1,2025-04-30 12:39:35,26,32
2380,2,2025-04-30 12:39:35,25,22
2381,1,2025-04-30 12:39:36,26,32
2382,2,2025-04-30 12:39:36,25,22
2383,1,2025-04-30 12:39:37,26,32
2384,2,2025-04-30 12:39:37,25,22
2385,1,2025-04-30 12:39:38,26,32
2386,2,2025-04-30 12:39:38,25,22
2387,1,2025-04-30 12:39:39,26,32
2388,2,2025-04-30 12:39:39,25,22
2389,1,2025-04-30 12:39:40,26,32
2390,2,2025-04-30 12:39:40,25,22
2391,1,2025-04-30 12:39:41,26,32
2392,2,2025-04-30 12:39:41,25,22
2393,1,2025-04-30 12:39:42,26,32
2394,2,2025-04-30 12:39:42,25,22
2395,1,2025-04-30 12:39:43,25,32
2396,2,2025-04-30 12:39:43,25,22
2397,1,2025-04-30 12:39:44,25,32
2398,2,2025-04-30 12:39:44,24,22
2399,1,2025-04-30 12:39:45,25,32
2400,2,2025-04-30 12:39:45,25,23
2401,1,2025-04-30 12:39:46,25,32
2402,2,2025-04-30 12:39:46,24,23
2403,1,2025-04-30 12:39:47,25,32
2404,2,2025-04-30 12:39:47,24,23
2405,1,2025-04-30 12:39:48,25,32
2406,2,2025-04-30 12:39:48,24,23
2407,1,2025-04-30 12:39:49,25,32
2408,2,2025-04-30 12:39:49,24,23
2409,1,2025-04-30 12:39:50,25,32
2410,2,2025-04-30 12:39:50,24,23
2411,1,2025-04-30 12:39:51,25,32
2412,2,2025-04-30 12:39:51,24,23
2413,1,2025-04-30 12:39:52,25,32
2414,2,2025-04-30 12:39:52,24,23
2415,1,2025-04-30 12:39:53,25,32
2416,2,2025-04-30 12:39:53,24,23
2417,1,2025-04-30 12:39:54,25,32
2418,2,2025-04-30 12:39:54,24,23
2419,1,2025-04-30 12:39:55,25,32
2420,2,2025-04-30 12:39:55,24,23
2421,1,2025-04-30 12:39:56,25,32
2422,2,2025-04-30 12:39:56,24,22
2423,1,2025-04-30 12:39:57,25,32
2424,2,2025-04-30 12:39:57,24,22
2425,1,2025-04-30 12:39:58,25,32
2426,2,2025-04-30 12:39:58,24,22
2427,1,2025-04-30 12:39:59,25,32
2428,2,2025-04-30 12:39:59,24,6
2429,1,2025-04-30 12:40:00,25,32
2430,2,2025-04-30 12:40:00,24,23
2431,1,2025-04-30 12:40:01,25,32
2432,2,2025-04-30 12:40:01,24,22
2433,1,2025-04-30 12:40:02,25,32
2434,2,2025-04-30 12:40:02,24,22
2435,1,2025-04-30 12:40:03,25,32
2436,2,2025-04-30 12:40:03,24,20
2437,1,2025-04-30 12:40:04,25,32
2438,2,2025-04-30 12:40:04,24,22
2439,1,2025-04-30 12:40:05,25,32
2440,2,2025-04-30 12:40:05,24,22
2441,1,2025-04-30 12:40:06,25,32
2442,2,2025-04-30 12:40:06,24,22
2443,1,2025-04-30 12:40:07,25,32
2444,2,2025-04-30 12:40:07,24,22
2445,1,2025-04-30 12:40:08,25,32
2446,2,2025-04-30 12:40:08,24,22
2447,1,2025-04-30 12:40:09,25,32
2448,2,2025-04-30 12:40:09,24,22
2449,1,2025-04-30 12:40:10,25,32
2450,2,2025-04-30 12:40:10,24,22
2451,1,2025-04-30 12:40:11,25,32
2452,2,2025-04-30 12:40:11,24,21
2453,1,2025-04-30 12:40:12,25,32
2454,2,2025-04-30 12:40:12,24,21
2455,1,2025-04-30 12:40:13,25,32
2456,2,2025-04-30 12:40:13,24,21
2457,1,2025-04-30 12:40:14,25,32
2458,2,2025-04-30 12:40:14,24,21
2459,1,2025-04-30 12:40:15,25,32
2460,2,2025-04-30 12:40:15,24,21
2461,1,2025-04-30 12:40:16,25,32
2462,2,2025-04-30 12:40:16,24,21
2463,1,2025-04-30 12:40:17,25,32
2464,2,2025-04-30 12:40:17,24,21
2465,1,2025-04-30 12:40:18,25,32
2466,2,2025-04-30 12:40:18,24,21
2467,1,2025-04-30 12:40:19,25,32
2468,2,2025-04-30 12:40:19,24,21
2469,1,2025-04-30 12:40:20,25,32
2470,2,2025-04-30 12:40:20,24,21
2471,1,2025-04-30 12:40:21,25,32
2472,2,2025-04-30 12:40:21,24,21
2473,1,2025-04-30 12:40:22,25,31
2474,2,2025-04-30 12:40:22,24,21
2475,1,2025-04-30 12:40:23,25,31
2476,2,2025-04-30 12:40:23,24,21
2477,1,2025-04-30 12:40:24,25,31
2478,2,2025-04-30 12:40:24,24,21
2479,1,2025-04-30 12:40:25,25,31
2480,2,2025-04-30 12:40:25,24,21
2481,1,2025-04-30 12:40:26,25,31
2482,2,2025-04-30 12:40:26,24,21
2483,1,2025-04-30 12:40:27,25,31
2484,2,2025-04-30 12:40:27,24,21
2485,1,2025-04-30 12:40:28,25,31
2486,2,2025-04-30 12:40:28,24,21
2487,1,2025-04-30 12:40:29,25,31
2488,2,2025-04-30 12:40:29,24,21
2489,1,2025-04-30 12:40:30,25,31
2490,2,2025-04-30 12:40:30,24,21
2491,1,2025-04-30 12:40:31,25,31
2492,2,2025-04-30 12:40:31,24,21
2493,1,2025-04-30 12:40:32,25,31
2494,2,2025-04-30 12:40:32,24,21
2495,1,2025-04-30 12:40:33,25,31
2496,2,2025-04-30 12:40:33,24,21
2497,1,2025-04-30 12:40:34,25,31
2498,2,2025-04-30 12:40:34,24,21
2499,1,2025-04-30 12:40:36,25,31
2500,2,2025-04-30 12:40:36,24,21
2501,1,2025-04-30 12:40:37,25,31
2502,2,2025-04-30 12:40:37,24,21
2503,1,2025-04-30 12:40:38,25,31
2504,2,2025-04-30 12:40:38,24,21
2505,1,2025-04-30 12:40:39,25,31
2506,2,2025-04-30 12:40:39,24,21
2507,1,2025-04-30 12:40:40,25,31
2508,2,2025-04-30 12:40:40,24,21
2509,1,2025-04-30 12:40:41,25,31
2510,2,2025-04-30 12:40:41,24,21
2511,1,2025-04-30 12:40:42,25,31
2512,2,2025-04-30 12:40:42,24,21
2513,1,2025-04-30 12:40:43,25,31
2514,2,2025-04-30 12:40:43,24,21
2515,1,2025-04-30 12:40:44,25,31
2516,2,2025-04-30 12:40:44,24,21
2517,1,2025-04-30 12:40:45,25,31
2518,2,2025-04-30 12:40:45,24,21
2519,1,2025-04-30 12:40:46,25,31
2520,2,2025-04-30 12:40:46,24,21
2521,1,2025-04-30 12:40:47,25,31
2522,2,2025-04-30 12:40:47,24,21
2523,1,2025-04-30 12:40:48,25,32
2524,2,2025-04-30 12:40:48,24,21
2525,1,2025-04-30 12:40:49,25,32
2526,2,2025-04-30 12:40:49,24,21
2527,1,2025-04-30 12:40:50,25,32
2528,2,2025-04-30 12:40:50,24,21
2529,1,2025-04-30 12:40:51,25,32
2530,2,2025-04-30 12:40:51,24,21
2531,1,2025-04-30 12:40:52,25,32
2532,2,2025-04-30 12:40:52,24,21
2533,1,2025-04-30 12:40:53,25,32
2534,2,2025-04-30 12:40:53,24,21
2535,1,2025-04-30 12:40:54,25,32
2536,2,2025-04-30 12:40:54,24,21
2537,1,2025-04-30 12:40:55,25,32
2538,2,2025-04-30 12:40:55,24,21
2539,1,2025-04-30 12:40:56,25,32
2540,2,2025-04-30 12:40:56,24,21
2541,1,2025-04-30 12:40:57,25,32
2542,2,2025-04-30 12:40:57,24,21
2543,1,2025-04-30 12:40:58,25,32
2544,2,2025-04-30 12:40:58,24,21
2545,1,2025-04-30 12:40:59,25,32
2546,2,2025-04-30 12:40:59,24,21
2547,1,2025-04-30 12:41:00,25,32
2548,2,2025-04-30 12:41:00,24,21
2549,1,2025-04-30 12:41:01,25,31
2550,2,2025-04-30 12:41:01,24,21
2551,1,2025-04-30 12:41:02,25,31
2552,2,2025-04-30 12:41:02,24,21
2553,1,2025-04-30 12:41:03,25,31
2554,2,2025-04-30 12:41:03,24,21
2555,1,2025-04-30 12:41:04,25,31
2556,2,2025-04-30 12:41:04,24,21
2557,1,2025-04-30 12:41:05,25,31
2558,2,2025-04-30 12:41:05,24,21
2559,1,2025-04-30 12:41:06,25,31
2560,2,2025-04-30 12:41:06,24,21
2561,1,2025-04-30 12:41:07,25,31
2562,2,2025-04-30 12:41:07,24,21
2563,1,2025-04-30 12:41:08,25,31
2564,2,2025-04-30 12:41:08,24,21
2565,1,2025-04-30 12:41:09,25,31
2566,2,2025-04-30 12:41:09,24,21
2567,1,2025-04-30 12:41:10,25,31
2568,2,2025-04-30 12:41:10,24,21
2569,1,2025-04-30 12:41:11,25,31
2570,2,2025-04-30 12:41:11,24,21
2571,1,2025-04-30 12:41:12,25,31
2572,2,2025-04-30 12:41:12,24,21
2573,1,2025-04-30 12:41:13,25,31
2574,2,2025-04-30 12:41:13,24,21
2575,1,2025-04-30 12:41:14,25,31
2576,2,2025-04-30 12:41:14,24,21
2577,1,2025-04-30 12:41:15,25,31
2578,2,2025-04-30 12:41:15,24,21
2579,1,2025-04-30 12:41:16,25,31
2580,2,2025-04-30 12:41:16,24,21
2581,1,2025-04-30 12:41:17,25,31
2582,2,2025-04-30 12:41:17,24,21
2583,1,2025-04-30 12:41:18,25,31
2584,2,2025-04-30 12:41:18,24,21
2585,1,2025-04-30 12:41:19,25,31
2586,2,2025-04-30 12:41:19,24,21
2587,1,2025-04-30 12:41:20,25,31
2588,2,2025-04-30 12:41:20,24,21
2589,1,2025-04-30 12:41:21,25,31
2590,2,2025-04-30 12:41:21,24,21
2591,1,2025-04-30 12:41:22,25,31
2592,2,2025-04-30 12:41:22,24,21
2593,1,2025-04-30 12:41:23,25,31
2594,2,2025-04-30 12:41:23,24,21
2595,1,2025-04-30 12:41:24,25,31
2596,2,2025-04-30 12:41:24,24,21
2597,1,2025-04-30 12:41:25,25,31
2598,2,2025-04-30 12:41:25,24,21
2599,1,2025-04-30 12:41:26,25,31
2600,2,2025-04-30 12:41:26,24,21
2601,1,2025-04-30 12:41:27,25,31
2602,2,2025-04-30 12:41:27,24,21
2603,1,2025-04-30 12:41:28,25,31
2604,2,2025-04-30 12:41:28,24,21
2605,1,2025-04-30 12:41:29,25,31
2606,2,2025-04-30 12:41:29,24,21
2607,1,2025-04-30 12:41:30,25,31
2608,2,2025-04-30 12:41:30,24,21
2609,1,2025-04-30 12:41:31,25,31
2610,2,2025-04-30 12:41:31,24,21
2611,1,2025-04-30 12:41:32,25,31
2612,2,2025-04-30 12:41:32,24,21
2613,1,2025-04-30 12:41:33,25,31
2614,2,2025-04-30 12:41:33,24,21
2615,1,2025-04-30 12:41:34,25,31
2616,2,2025-04-30 12:41:34,24,21
2617,1,2025-04-30 12:41:35,25,31
2618,2,2025-04-30 12:41:35,24,21
2619,1,2025-04-30 12:41:36,25,31
2620,2,2025-04-30 12:41:36,24,21
2621,1,2025-04-30 12:41:37,25,31
2622,2,2025-04-30 12:41:37,24,21
2623,1,2025-04-30 12:41:38,25,31
2624,2,2025-04-30 12:41:38,24,21
2625,1,2025-04-30 12:41:39,25,31
2626,2,2025-04-30 12:41:39,24,17
2627,1,2025-04-30 12:41:40,25,31
2628,2,2025-04-30 12:41:40,24,21
2629,1,2025-04-30 12:41:41,25,31
2630,2,2025-04-30 12:41:41,24,21
2631,1,2025-04-30 12:41:42,25,31
2632,2,2025-04-30 12:41:42,24,21
2633,1,2025-04-30 12:41:43,25,32
2634,2,2025-04-30 12:41:43,24,21
